id,LINDC+,LDCH,LD2S1,LD3S1,LNM,LINN,overshoot,damping
325,1.079076208235696e-08,3.4147000922542065e-08,1.4634369926396757e-08,1.0425074216127394e-08,1.314185711622238e-08,4.307035069011152e-08,1404.4479,0.296853244304657
326,1.079076208235696e-08,3.4147000922542065e-08,1.4634369926396757e-08,1.0425074216127394e-08,1.3580015751775354e-08,2.6236069698948413e-08,1368.9406,0.31308513879776
327,5.156817940510809e-08,2.882526614889503e-08,2.496487486505881e-08,3.844585232345387e-08,1.314185711622238e-08,2.6236069698948413e-08,1552.0969,0.2016444206237793
328,4.130853866515681e-08,5.417312663355842e-08,4.9303281985688954e-08,4.587139069404453e-08,4.520475981364026e-08,3.733982524424791e-09,1888.4604,0.2659648656845093
329,1.4554286534469574e-08,5.417312663355842e-08,4.9303281985688954e-08,4.587139069404453e-08,4.520475981364026e-08,3.733982524424791e-09,1730.7102,0.24587133526802063
330,4.130853866515681e-08,3.673445494445041e-08,4.9303281985688954e-08,4.587139069404453e-08,4.520475981364026e-08,3.733982524424791e-09,1601.0349,0.23802977800369263
331,4.130853866515681e-08,5.417312663355842e-08,3.778196751920506e-08,4.587139069404453e-08,4.520475981364026e-08,3.733982524424791e-09,1811.7051,0.0
332,4.130853866515681e-08,5.417312663355842e-08,4.9303281985688954e-08,5.599255995620042e-09,4.520475981364026e-08,3.733982524424791e-09,1678.6396,0.2037040740251541
333,4.130853866515681e-08,5.417312663355842e-08,4.9303281985688954e-08,4.587139069404453e-08,4.108945430010557e-08,3.733982524424791e-09,1802.9463,0.2531226873397827
334,4.130853866515681e-08,5.417312663355842e-08,4.9303281985688954e-08,4.587139069404453e-08,4.520475981364026e-08,3.157338350841775e-08,2002.5591,0.26697415113449097
335,1.4554286534469574e-08,3.673445494445041e-08,3.778196751920506e-08,5.599255995620042e-09,4.108945430010557e-08,3.157338350841775e-08,1486.1583,0.22294317185878754
336,5.437304145144298e-08,1.2279381368029863e-08,1.2255205998420714e-08,1.9377068755161018e-08,3.534277161275968e-08,1.6611390163116156e-08,1191.1361,0.17977243661880493
337,3.3755549791939555e-08,1.2279381368029863e-08,1.2255205998420714e-08,1.9377068755161018e-08,3.534277161275968e-08,1.6611390163116156e-08,1201.4406,0.08260119706392288
338,5.437304145144298e-08,6.644053648421541e-08,1.2255205998420714e-08,1.9377068755161018e-08,3.534277161275968e-08,1.6611390163116156e-08,1769.3037,0.2700299322605133
339,5.437304145144298e-08,1.2279381368029863e-08,5.070382427765056e-08,1.9377068755161018e-08,3.534277161275968e-08,1.6611390163116156e-08,1384.3412,0.18461626768112183
340,5.437304145144298e-08,1.2279381368029863e-08,1.2255205998420714e-08,2.1967651288285854e-08,3.534277161275968e-08,1.6611390163116156e-08,1246.3817,0.09159070253372192
341,5.437304145144298e-08,1.2279381368029863e-08,1.2255205998420714e-08,1.9377068755161018e-08,5.3451615891624237e-08,1.6611390163116156e-08,1211.3746,0.1257067769765854
342,5.437304145144298e-08,1.2279381368029863e-08,1.2255205998420714e-08,1.9377068755161018e-08,3.534277161275968e-08,5.466516823451966e-08,1348.7208,0.1568610668182373
343,3.3755549791939555e-08,6.644053648421541e-08,5.070382427765056e-08,2.1967651288285854e-08,5.3451615891624237e-08,5.466516823451966e-08,1690.4033,0.24045780301094055
344,2.2993110609184952e-08,4.059094962095842e-08,3.238992131851613e-08,3.7224976000580935e-08,1.742802020767704e-08,2.884957495559007e-08,1757.3218,0.242869034409523
345,1.2162095667216926e-08,4.059094962095842e-08,3.238992131851613e-08,3.7224976000580935e-08,1.742802020767704e-08,2.884957495559007e-08,1635.242,0.23600521683692932
346,2.2993110609184952e-08,3.6497248847037554e-09,3.238992131851613e-08,3.7224976000580935e-08,1.742802020767704e-08,2.884957495559007e-08,1466.5953,0.20770381391048431
347,2.2993110609184952e-08,4.059094962095842e-08,1.1934639743659645e-08,3.7224976000580935e-08,1.742802020767704e-08,2.884957495559007e-08,1632.7017,0.02108553983271122
348,2.2993110609184952e-08,4.059094962095842e-08,3.238992131851613e-08,4.280377618383616e-08,1.742802020767704e-08,2.884957495559007e-08,1699.1577,0.29859045147895813
349,2.2993110609184952e-08,4.059094962095842e-08,3.238992131851613e-08,3.7224976000580935e-08,2.4659416666496546e-08,2.884957495559007e-08,1720.9275,0.02811960130929947
350,2.2993110609184952e-08,4.059094962095842e-08,3.238992131851613e-08,3.7224976000580935e-08,1.742802020767704e-08,6.342115174867213e-09,1755.6685,0.256931334733963
351,1.2162095667216926e-08,3.6497248847037554e-09,1.1934639743659645e-08,4.280377618383616e-08,2.4659416666496546e-08,6.342115174867213e-09,1171.9906,0.039305612444877625
352,2.0193811479490252e-08,6.5200354475528006e-09,4.348593765676021e-08,3.079446203785017e-08,2.666089179487899e-08,5.242387515129521e-08,1293.132,0.1765390783548355
353,3.684060614645481e-08,6.5200354475528006e-09,4.348593765676021e-08,3.079446203785017e-08,2.666089179487899e-08,5.242387515129521e-08,1294.2195,0.149755597114563
354,2.0193811479490252e-08,5.6624777415301654e-08,4.348593765676021e-08,3.079446203785017e-08,2.666089179487899e-08,5.242387515129521e-08,1773.237,0.025550583377480507
355,2.0193811479490252e-08,6.5200354475528006e-09,4.289190764751285e-08,3.079446203785017e-08,2.666089179487899e-08,5.242387515129521e-08,1225.8815,0.26125285029411316
356,2.0193811479490252e-08,6.5200354475528006e-09,4.348593765676021e-08,1.425105251872912e-08,2.666089179487899e-08,5.242387515129521e-08,1148.354,0.04203259199857712
357,2.0193811479490252e-08,6.5200354475528006e-09,4.348593765676021e-08,3.079446203785017e-08,4.5762682900335634e-08,5.242387515129521e-08,1238.5438,0.24853205680847168
358,2.0193811479490252e-08,6.5200354475528006e-09,4.348593765676021e-08,3.079446203785017e-08,2.666089179487899e-08,1.1085369460061192e-08,1087.0718,0.25679582357406616
359,3.684060614645481e-08,5.6624777415301654e-08,4.289190764751285e-08,1.425105251872912e-08,4.5762682900335634e-08,1.1085369460061192e-08,1672.4714,0.2542855739593506
360,4.3833669727761296e-08,4.862508086878806e-08,2.3457334191426637e-08,2.49487015520595e-08,3.260750882072374e-08,1.2648817745689302e-08,1656.4805,0.24603231251239777
361,1.7750736517272889e-09,4.862508086878806e-08,2.3457334191426637e-08,2.49487015520595e-08,3.260750882072374e-08,1.2648817745689302e-08,1835.842,0.25992870330810547
362,4.3833669727761296e-08,1.3370966008864344e-08,2.3457334191426637e-08,2.49487015520595e-08,3.260750882072374e-08,1.2648817745689302e-08,1296.7668,0.1834711879491806
363,4.3833669727761296e-08,4.862508086878806e-08,6.004961833059788e-09,2.49487015520595e-08,3.260750882072374e-08,1.2648817745689302e-08,1573.8083,0.19438442587852478
364,4.3833669727761296e-08,4.862508086878806e-08,2.3457334191426637e-08,3.3340109324362126e-08,3.260750882072374e-08,1.2648817745689302e-08,1853.1912,0.25910577178001404
365,4.3833669727761296e-08,4.862508086878806e-08,2.3457334191426637e-08,2.49487015520595e-08,1.8674801091756673e-08,1.2648817745689302e-08,1631.5815,0.2027236968278885
366,4.3833669727761296e-08,4.862508086878806e-08,2.3457334191426637e-08,2.49487015520595e-08,3.260750882072374e-08,4.658394608691335e-08,1819.4785,0.25092780590057373
367,1.7750736517272889e-09,1.3370966008864344e-08,6.004961833059788e-09,3.3340109324362126e-08,1.8674801091756673e-08,4.658394608691335e-08,1392.6185,0.18944349884986877
368,3.1215014395546165e-08,2.003720654975623e-08,4.164725978786125e-08,5.316901067707687e-08,5.02504327619262e-08,2.7469386401157828e-08,1726.887,0.2500603497028351
369,4.82538236675784e-08,2.003720654975623e-08,4.164725978786125e-08,5.316901067707687e-08,5.02504327619262e-08,2.7469386401157828e-08,1608.7966,0.2288484275341034
370,3.1215014395546165e-08,1.9121297618933025e-08,4.164725978786125e-08,5.316901067707687e-08,5.02504327619262e-08,2.7469386401157828e-08,1706.9316,0.024550143629312515
371,3.1215014395546165e-08,2.003720654975623e-08,2.0593407603651286e-08,5.316901067707687e-08,5.02504327619262e-08,2.7469386401157828e-08,1836.8157,0.2523677945137024
372,3.1215014395546165e-08,2.003720654975623e-08,4.164725978786125e-08,5.1349159962870175e-08,5.02504327619262e-08,2.7469386401157828e-08,1750.4331,0.2503751516342163
373,3.1215014395546165e-08,2.003720654975623e-08,4.164725978786125e-08,5.316901067707687e-08,6.984234490655363e-09,2.7469386401157828e-08,1799.7502,0.24437706172466278
374,3.1215014395546165e-08,2.003720654975623e-08,4.164725978786125e-08,5.316901067707687e-08,5.02504327619262e-08,4.068557193798944e-08,1676.7776,0.02299986220896244
375,4.82538236675784e-08,1.9121297618933025e-08,2.0593407603651286e-08,5.1349159962870175e-08,6.984234490655363e-09,4.068557193798944e-08,1726.4727,0.026893628761172295
376,6.713003117609769e-09,7.042715511471033e-08,6.869747592974454e-09,2.2685747069865465e-09,3.003882445823401e-09,3.9268844240065663e-08,1373.4806,0.4945732057094574
377,2.51703980483301e-08,7.042715511471033e-08,6.869747592974454e-09,2.2685747069865465e-09,3.003882445823401e-09,3.9268844240065663e-08,1457.6616,0.2712291479110718
378,6.713003117609769e-09,4.6567486080806704e-08,6.869747592974454e-09,2.2685747069865465e-09,3.003882445823401e-09,3.9268844240065663e-08,1350.7242,0.26078519225120544
379,6.713003117609769e-09,7.042715511471033e-08,2.8411894350759684e-08,2.2685747069865465e-09,3.003882445823401e-09,3.9268844240065663e-08,1657.1226,0.28038087487220764
380,6.713003117609769e-09,7.042715511471033e-08,6.869747592974454e-09,1.6753818927556277e-08,3.003882445823401e-09,3.9268844240065663e-08,1459.2498,0.2496369332075119
381,6.713003117609769e-09,7.042715511471033e-08,6.869747592974454e-09,2.2685747069865465e-09,3.319739581163972e-08,3.9268844240065663e-08,1393.0074,0.0
382,6.713003117609769e-09,7.042715511471033e-08,6.869747592974454e-09,2.2685747069865465e-09,3.003882445823401e-09,2.0663364215251058e-08,1392.044,0.4979993402957916
383,2.51703980483301e-08,4.6567486080806704e-08,2.8411894350759684e-08,1.6753818927556277e-08,3.319739581163972e-08,2.0663364215251058e-08,1815.1802,0.257525235414505
384,4.362600559592247e-09,2.120065289679915e-08,5.1668161921147256e-08,3.982006321361288e-08,3.9227126336470244e-08,1.1471509857177734e-08,1443.1809,0.21651913225650787
385,6.533548775371165e-09,2.120065289679915e-08,5.1668161921147256e-08,3.982006321361288e-08,3.9227126336470244e-08,1.1471509857177734e-08,1711.1025,0.24258136749267578
386,4.362600559592247e-09,2.1627462976705285e-08,5.1668161921147256e-08,3.982006321361288e-08,3.9227126336470244e-08,1.1471509857177734e-08,1652.8254,0.22975090146064758
387,4.362600559592247e-09,2.120065289679915e-08,3.609342096595093e-08,3.982006321361288e-08,3.9227126336470244e-08,1.1471509857177734e-08,1354.2128,0.20483188331127167
388,4.362600559592247e-09,2.120065289679915e-08,5.1668161921147256e-08,5.230462003935128e-08,3.9227126336470244e-08,1.1471509857177734e-08,1768.5498,0.25248032808303833
389,4.362600559592247e-09,2.120065289679915e-08,5.1668161921147256e-08,3.982006321361288e-08,3.3067131440527734e-08,1.1471509857177734e-08,1289.6854,0.20722617208957672
390,4.362600559592247e-09,2.120065289679915e-08,5.1668161921147256e-08,3.982006321361288e-08,3.9227126336470244e-08,7.791786460727452e-09,1537.2914,0.22261272370815277
391,6.533548775371165e-09,2.1627462976705285e-08,3.609342096595093e-08,5.230462003935128e-08,3.3067131440527734e-08,7.791786460727452e-09,1769.4895,0.23859457671642303
392,2.8863984438218177e-08,6.71880123373121e-08,1.69977974765189e-08,1.6785696746278555e-08,1.9611456662230193e-08,5.4245841775313014e-08,1667.2856,0.20096634328365326
393,3.852280204951763e-08,6.71880123373121e-08,1.69977974765189e-08,1.6785696746278555e-08,1.9611456662230193e-08,5.4245841775313014e-08,1754.1218,0.27625948190689087
394,2.8863984438218177e-08,4.7211668496765196e-08,1.69977974765189e-08,1.6785696746278555e-08,1.9611456662230193e-08,5.4245841775313014e-08,1573.7146,0.1999729424715042
395,2.8863984438218177e-08,6.71880123373121e-08,2.655844861710444e-08,1.6785696746278555e-08,1.9611456662230193e-08,5.4245841775313014e-08,1795.802,0.27233588695526123
396,2.8863984438218177e-08,6.71880123373121e-08,1.69977974765189e-08,1.903493664830923e-08,1.9611456662230193e-08,5.4245841775313014e-08,1815.8618,0.2522195875644684
397,2.8863984438218177e-08,6.71880123373121e-08,1.69977974765189e-08,1.6785696746278555e-08,4.2737007828429346e-09,5.4245841775313014e-08,1598.2681,0.007439963985234499
398,2.8863984438218177e-08,6.71880123373121e-08,1.69977974765189e-08,1.6785696746278555e-08,1.9611456662230193e-08,4.322078673817217e-08,1703.8328,0.023414229974150658
399,3.852280204951763e-08,4.7211668496765196e-08,2.655844861710444e-08,1.903493664830923e-08,4.2737007828429346e-09,4.322078673817217e-08,1522.3298,0.23261883854866028
400,4.2773016503006215e-08,7.549685231596232e-09,3.346524376839399e-08,4.4995813143327826e-08,9.730960899069905e-09,4.174533469025045e-08,1368.2169,0.0
401,2.354182111280039e-08,7.549685231596232e-09,3.346524376839399e-08,4.4995813143327826e-08,9.730960899069905e-09,4.174533469025045e-08,1379.9761,0.017227815464138985
402,4.2773016503006215e-08,5.4858639514259996e-08,3.346524376839399e-08,4.4995813143327826e-08,9.730960899069905e-09,4.174533469025045e-08,1823.3157,0.25699684023857117
403,4.2773016503006215e-08,7.549685231596232e-09,1.379828256079927e-08,4.4995813143327826e-08,9.730960899069905e-09,4.174533469025045e-08,1439.8923,0.21417774260044098
404,4.2773016503006215e-08,7.549685231596232e-09,3.346524376839399e-08,7.893502779696137e-09,9.730960899069905e-09,4.174533469025045e-08,1205.3341,0.0
405,4.2773016503006215e-08,7.549685231596232e-09,3.346524376839399e-08,4.4995813143327826e-08,2.0103142953198403e-08,4.174533469025045e-08,1512.8716,0.22335001826286316
406,4.2773016503006215e-08,7.549685231596232e-09,3.346524376839399e-08,4.4995813143327826e-08,9.730960899069905e-09,3.7110352032240475e-08,1331.1847,0.0
407,2.354182111280039e-08,5.4858639514259996e-08,1.379828256079927e-08,7.893502779696137e-09,2.0103142953198403e-08,3.7110352032240475e-08,1571.4492,0.22941403090953827
408,1.913210780669004e-08,4.5252175240777433e-08,1.3329076062962412e-08,1.1297626066543161e-08,4.3093536691777406e-08,2.6067612010501327e-08,1819.124,0.2573413848876953
409,4.3441926343254744e-08,4.5252175240777433e-08,1.3329076062962412e-08,1.1297626066543161e-08,4.3093536691777406e-08,2.6067612010501327e-08,1573.9534,0.23291493952274323
410,1.913210780669004e-08,9.742844902630896e-09,1.3329076062962412e-08,1.1297626066543161e-08,4.3093536691777406e-08,2.6067612010501327e-08,1108.0938,0.0673852264881134
411,1.913210780669004e-08,4.5252175240777433e-08,4.8962019496094434e-08,1.1297626066543161e-08,4.3093536691777406e-08,2.6067612010501327e-08,1576.7749,0.2485162913799286
412,1.913210780669004e-08,4.5252175240777433e-08,1.3329076062962412e-08,2.915279303526506e-08,4.3093536691777406e-08,2.6067612010501327e-08,1669.0979,0.019430307671427727
413,1.913210780669004e-08,4.5252175240777433e-08,1.3329076062962412e-08,1.1297626066543161e-08,4.804866588650271e-08,2.6067612010501327e-08,1751.6155,0.246117502450943
414,1.913210780669004e-08,4.5252175240777433e-08,1.3329076062962412e-08,1.1297626066543161e-08,4.3093536691777406e-08,1.715373285068199e-08,1703.7891,0.24319809675216675
415,4.3441926343254744e-08,9.742844902630896e-09,4.8962019496094434e-08,2.915279303526506e-08,4.804866588650271e-08,1.715373285068199e-08,1212.729,0.1752212792634964
416,2.2362086945511403e-08,1.1250843566004188e-08,2.2813075036108493e-08,4.833661328814924e-09,5.236671924833208e-08,1.4724338308908044e-09,514.03424,0.06730473786592484
417,1.954074885217473e-08,1.1250843566004188e-08,2.2813075036108493e-08,4.833661328814924e-09,5.236671924833208e-08,1.4724338308908044e-09,514.1385,0.06707055121660233
418,2.2362086945511403e-08,6.268321989737452e-08,2.2813075036108493e-08,4.833661328814924e-09,5.236671924833208e-08,1.4724338308908044e-09,1727.5354,0.23421725630760193
419,2.2362086945511403e-08,1.1250843566004188e-08,4.2535515496134764e-09,4.833661328814924e-09,5.236671924833208e-08,1.4724338308908044e-09,570.7256,0.08932768553495407
420,2.2362086945511403e-08,1.1250843566004188e-08,2.2813075036108493e-08,2.7686915590688588e-08,5.236671924833208e-08,1.4724338308908044e-09,1149.2734,0.0869346410036087
421,2.2362086945511403e-08,1.1250843566004188e-08,2.2813075036108493e-08,4.833661328814924e-09,2.7966701607648283e-08,1.4724338308908044e-09,586.14746,0.03520040959119797
422,2.2362086945511403e-08,1.1250843566004188e-08,2.2813075036108493e-08,4.833661328814924e-09,5.236671924833208e-08,2.2652859009299428e-08,780.984,0.265893816947937
423,1.954074885217473e-08,6.268321989737452e-08,4.2535515496134764e-09,2.7686915590688588e-08,2.7966701607648283e-08,2.2652859009299428e-08,1598.0249,0.24730762839317322
424,5.374138915866613e-08,4.396280963821337e-08,4.284063932649791e-08,5.0600948366522784e-08,6.847926200181246e-09,4.4687027484048155e-08,1833.6577,0.25587788224220276
425,5.30220732871443e-08,4.396280963821337e-08,4.284063932649791e-08,5.0600948366522784e-08,6.847926200181246e-09,4.4687027484048155e-08,1771.7246,0.24848203361034393
426,5.374138915866613e-08,1.7544254788197579e-09,4.284063932649791e-08,5.0600948366522784e-08,6.847926200181246e-09,4.4687027484048155e-08,1498.1193,0.21185116469860077
427,5.374138915866613e-08,4.396280963821337e-08,4.4738290732167656e-08,5.0600948366522784e-08,6.847926200181246e-09,4.4687027484048155e-08,1842.7896,0.251984179019928
428,5.374138915866613e-08,4.396280963821337e-08,4.284063932649791e-08,4.719911439027637e-08,6.847926200181246e-09,4.4687027484048155e-08,1927.5864,0.2697910666465759
429,5.374138915866613e-08,4.396280963821337e-08,4.284063932649791e-08,5.0600948366522784e-08,5.4181045169476415e-08,4.4687027484048155e-08,1837.3367,0.2546136975288391
430,5.374138915866613e-08,4.396280963821337e-08,4.284063932649791e-08,5.0600948366522784e-08,6.847926200181246e-09,2.805828079553321e-08,1823.9363,0.2686575949192047
431,5.30220732871443e-08,1.7544254788197579e-09,4.4738290732167656e-08,4.719911439027637e-08,5.4181045169476415e-08,2.805828079553321e-08,1624.3279,0.2234516143798828
432,3.852850121695548e-08,3.2984667611029e-08,4.076295923236758e-09,2.410359642306343e-08,2.4482518704868853e-08,2.981194108745083e-08,1655.2578,0.2547619640827179
433,1.0762030637357383e-08,3.2984667611029e-08,4.076295923236758e-09,2.410359642306343e-08,2.4482518704868853e-08,2.981194108745083e-08,1342.5077,0.21872130036354065
434,3.852850121695548e-08,2.9633146566618238e-08,4.076295923236758e-09,2.410359642306343e-08,2.4482518704868853e-08,2.981194108745083e-08,1386.7489,0.1553560197353363
435,3.852850121695548e-08,3.2984667611029e-08,2.9989152851216496e-08,2.410359642306343e-08,2.4482518704868853e-08,2.981194108745083e-08,1808.133,0.2539425790309906
436,3.852850121695548e-08,3.2984667611029e-08,4.076295923236758e-09,3.769794192386791e-08,2.4482518704868853e-08,2.981194108745083e-08,1619.7542,0.019282015040516853
437,3.852850121695548e-08,3.2984667611029e-08,4.076295923236758e-09,2.410359642306343e-08,3.90770067550987e-08,2.981194108745083e-08,1684.3164,0.030932309105992317
438,3.852850121695548e-08,3.2984667611029e-08,4.076295923236758e-09,2.410359642306343e-08,2.4482518704868853e-08,5.136281148318201e-08,1558.3938,0.24370239675045013
439,1.0762030637357383e-08,2.9633146566618238e-08,2.9989152851216496e-08,3.769794192386791e-08,3.90770067550987e-08,5.136281148318201e-08,1796.0781,0.24839948117733002
440,8.009672956317662e-09,5.741122485371307e-08,3.8852768943179395e-08,3.1643335662018504e-08,2.871814299866557e-08,1.4574521135818212e-08,1698.7307,0.24871602654457092
441,2.871503561962396e-08,5.741122485371307e-08,3.8852768943179395e-08,3.1643335662018504e-08,2.871814299866557e-08,1.4574521135818212e-08,1794.1973,0.26404109597206116
442,8.009672956317662e-09,3.9404351752996444e-08,3.8852768943179395e-08,3.1643335662018504e-08,2.871814299866557e-08,1.4574521135818212e-08,1584.9243,0.23160167038440704
443,8.009672956317662e-09,5.741122485371307e-08,1.889431106761098e-08,3.1643335662018504e-08,2.871814299866557e-08,1.4574521135818212e-08,1819.594,0.26552391052246094
444,8.009672956317662e-09,5.741122485371307e-08,3.8852768943179395e-08,2.679485540110618e-09,2.871814299866557e-08,1.4574521135818212e-08,1687.2698,0.25348639488220215
445,8.009672956317662e-09,5.741122485371307e-08,3.8852768943179395e-08,3.1643335662018504e-08,1.1991143446490168e-08,1.4574521135818212e-08,1669.7651,0.24679909646511078
446,8.009672956317662e-09,5.741122485371307e-08,3.8852768943179395e-08,3.1643335662018504e-08,2.871814299866557e-08,2.9743789471313355e-09,1833.6328,0.25993919372558594
447,2.871503561962396e-08,3.9404351752996444e-08,1.889431106761098e-08,2.679485540110618e-09,1.1991143446490168e-08,2.9743789471313355e-09,1253.733,0.19975608587265015
448,1.2581264251768588e-08,3.958526860643179e-09,2.4459542862325907e-09,5.4015745384059846e-08,1.576245381951332e-08,2.128893400391564e-08,995.5305,0.32584768533706665
449,1.7669412041138858e-08,3.958526860643179e-09,2.4459542862325907e-09,5.4015745384059846e-08,1.576245381951332e-08,2.128893400391564e-08,1257.8806,0.19511540234088898
450,1.2581264251768588e-08,6.916383595261723e-08,2.4459542862325907e-09,5.4015745384059846e-08,1.576245381951332e-08,2.128893400391564e-08,1651.7749,0.24436219036579132
451,1.2581264251768588e-08,3.958526860643179e-09,3.0655563002079726e-09,5.4015745384059846e-08,1.576245381951332e-08,2.128893400391564e-08,1299.1053,0.18873539566993713
452,1.2581264251768588e-08,3.958526860643179e-09,2.4459542862325907e-09,3.2462316609304394e-08,1.576245381951332e-08,2.128893400391564e-08,1209.7911,0.6059593558311462
453,1.2581264251768588e-08,3.958526860643179e-09,2.4459542862325907e-09,5.4015745384059846e-08,1.0131268714591861e-08,2.128893400391564e-08,1407.0923,0.20173797011375427
454,1.2581264251768588e-08,3.958526860643179e-09,2.4459542862325907e-09,5.4015745384059846e-08,1.576245381951332e-08,1.3400189807135611e-08,1326.793,0.19901156425476074
455,1.7669412041138858e-08,6.916383595261723e-08,3.0655563002079726e-09,3.2462316609304394e-08,1.0131268714591861e-08,1.3400189807135611e-08,1663.2283,0.30400317907333374
456,3.7083486029244955e-08,5.104836669331417e-08,3.743723235085606e-08,1.4042248573899268e-09,3.743854812670499e-08,3.6959989156853404e-08,1729.2356,0.2504885792732239
457,4.931046546183526e-08,5.104836669331417e-08,3.743723235085606e-08,1.4042248573899268e-09,3.743854812670499e-08,3.6959989156853404e-08,1574.4565,0.2313769906759262
458,3.7083486029244955e-08,8.512260336708278e-09,3.743723235085606e-08,1.4042248573899268e-09,3.743854812670499e-08,3.6959989156853404e-08,814.07886,0.3181135952472687
459,3.7083486029244955e-08,5.104836669331417e-08,4.677243469227105e-08,1.4042248573899268e-09,3.743854812670499e-08,3.6959989156853404e-08,1521.156,0.24759919941425323
460,3.7083486029244955e-08,5.104836669331417e-08,3.743723235085606e-08,1.156920167909935e-08,3.743854812670499e-08,3.6959989156853404e-08,1862.8191,0.25612345337867737
461,3.7083486029244955e-08,5.104836669331417e-08,3.743723235085606e-08,1.4042248573899268e-09,3.721917839847505e-08,3.6959989156853404e-08,1741.8535,0.2547236680984497
462,3.7083486029244955e-08,5.104836669331417e-08,3.743723235085606e-08,1.4042248573899268e-09,3.743854812670499e-08,4.760713633755222e-08,1591.3713,0.23281730711460114
463,4.931046546183526e-08,8.512260336708278e-09,4.677243469227105e-08,1.156920167909935e-08,3.721917839847505e-08,4.760713633755222e-08,1199.1978,0.1569882035255432
464,5.1542415860146284e-08,2.700337454406545e-08,2.7687616316396743e-08,2.8220930531118066e-08,4.730079847842455e-08,5.13007092509605e-08,1765.6941,0.24610333144664764
465,1.2700528894606977e-08,2.700337454406545e-08,2.7687616316396743e-08,2.8220930531118066e-08,4.730079847842455e-08,5.13007092509605e-08,1649.2078,0.23253948986530304
466,5.1542415860146284e-08,3.1695551756676284e-08,2.7687616316396743e-08,2.8220930531118066e-08,4.730079847842455e-08,5.13007092509605e-08,1607.8511,0.23643913865089417
467,5.1542415860146284e-08,2.700337454406545e-08,3.223832362864166e-08,2.8220930531118066e-08,4.730079847842455e-08,5.13007092509605e-08,1560.5952,0.22342106699943542
468,5.1542415860146284e-08,2.700337454406545e-08,2.7687616316396743e-08,1.594413254953921e-08,4.730079847842455e-08,5.13007092509605e-08,1731.4858,0.24293796718120575
469,5.1542415860146284e-08,2.700337454406545e-08,2.7687616316396743e-08,2.8220930531118066e-08,4.872502335214987e-08,5.13007092509605e-08,1837.2888,0.24840901792049408
470,5.1542415860146284e-08,2.700337454406545e-08,2.7687616316396743e-08,2.8220930531118066e-08,4.730079847842455e-08,3.9991067803017795e-08,1784.6528,0.2534629702568054
471,1.2700528894606977e-08,3.1695551756676284e-08,3.223832362864166e-08,1.594413254953921e-08,4.872502335214987e-08,3.9991067803017795e-08,1650.8472,0.23978130519390106
472,2.7902348342128098e-08,6.359893623301759e-08,4.792977576682344e-08,2.753822733445093e-08,1.1915131693668662e-08,8.506291126478462e-09,1731.9346,0.2539044916629791
473,3.235948199871927e-08,6.359893623301759e-08,4.792977576682344e-08,2.753822733445093e-08,1.1915131693668662e-08,8.506291126478462e-09,1895.8845,0.26115408539772034
474,2.7902348342128098e-08,4.1743976272456345e-08,4.792977576682344e-08,2.753822733445093e-08,1.1915131693668662e-08,8.506291126478462e-09,1686.7932,0.2557099461555481
475,2.7902348342128098e-08,6.359893623301759e-08,1.7491498885527254e-08,2.753822733445093e-08,1.1915131693668662e-08,8.506291126478462e-09,1793.7449,0.2592455744743347
476,2.7902348342128098e-08,6.359893623301759e-08,4.792977576682344e-08,4.8840989895574745e-08,1.1915131693668662e-08,8.506291126478462e-09,1763.2253,0.2465050369501114
477,2.7902348342128098e-08,6.359893623301759e-08,4.792977576682344e-08,2.753822733445093e-08,2.2511886627022178e-08,8.506291126478462e-09,1678.7815,0.24700798094272614
478,2.7902348342128098e-08,6.359893623301759e-08,4.792977576682344e-08,2.753822733445093e-08,1.1915131693668662e-08,1.7818382022418084e-08,1811.8889,0.26634207367897034
479,3.235948199871927e-08,4.1743976272456345e-08,1.7491498885527254e-08,4.8840989895574745e-08,2.2511886627022178e-08,1.7818382022418084e-08,1726.6299,0.2479480355978012
480,1.6933211575187743e-08,2.7181707343272868e-08,2.818451657028869e-08,2.0241421064343304e-08,1.0159859212860466e-09,1.9239022306241097e-08,1385.8646,0.01836555264890194
481,2.9528974895738066e-09,2.7181707343272868e-08,2.818451657028869e-08,2.0241421064343304e-08,1.0159859212860466e-09,1.9239022306241097e-08,1216.3374,0.0013046481180936098
482,1.6933211575187743e-08,2.3984920295421038e-08,2.818451657028869e-08,2.0241421064343304e-08,1.0159859212860466e-09,1.9239022306241097e-08,1343.5535,0.20159918069839478
483,1.6933211575187743e-08,2.7181707343272868e-08,4.155467288723215e-08,2.0241421064343304e-08,1.0159859212860466e-09,1.9239022306241097e-08,1617.7532,0.20972396433353424
484,1.6933211575187743e-08,2.7181707343272868e-08,2.818451657028869e-08,6.466129380110651e-09,1.0159859212860466e-09,1.9239022306241097e-08,1094.3595,0.1989794224500656
485,1.6933211575187743e-08,2.7181707343272868e-08,2.818451657028869e-08,2.0241421064343304e-08,4.2755445684175935e-08,1.9239022306241097e-08,1684.8789,0.23579919338226318
486,1.6933211575187743e-08,2.7181707343272868e-08,2.818451657028869e-08,2.0241421064343304e-08,1.0159859212860466e-09,2.6930580290332437e-08,1543.5415,0.18924756348133087
487,2.9528974895738066e-09,2.3984920295421038e-08,4.155467288723215e-08,6.466129380110651e-09,4.2755445684175935e-08,2.6930580290332437e-08,1056.6643,0.09057044982910156
